word,url
脚気,https://ja.wiktionary.org/wiki/%E8%84%9A%E6%B0%97
喀血,https://ja.wiktionary.org/wiki/%E5%96%80%E8%A1%80
かっこ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A3%E3%81%93
各個,https://ja.wiktionary.org/wiki/%E5%90%84%E5%80%8B
各戸,https://ja.wiktionary.org/wiki/%E5%90%84%E6%88%B8
括弧,https://ja.wiktionary.org/wiki/%E6%8B%AC%E5%BC%A7
確乎,https://ja.wiktionary.org/wiki/%E7%A2%BA%E4%B9%8E
確固,https://ja.wiktionary.org/wiki/%E7%A2%BA%E5%9B%BA
カッコウ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%83%E3%82%B3%E3%82%A6
恰好,https://ja.wiktionary.org/wiki/%E6%81%B0%E5%A5%BD
格好,https://ja.wiktionary.org/wiki/%E6%A0%BC%E5%A5%BD
滑降,https://ja.wiktionary.org/wiki/%E6%BB%91%E9%99%8D
郭公,https://ja.wiktionary.org/wiki/%E9%83%AD%E5%85%AC
学校,https://ja.wiktionary.org/wiki/%E5%AD%A6%E6%A0%A1
学校医,https://ja.wiktionary.org/wiki/%E5%AD%A6%E6%A0%A1%E5%8C%BB
学校教育,https://ja.wiktionary.org/wiki/%E5%AD%A6%E6%A0%A1%E6%95%99%E8%82%B2
学校債,https://ja.wiktionary.org/wiki/%E5%AD%A6%E6%A0%A1%E5%82%B5
学校文法,https://ja.wiktionary.org/wiki/%E5%AD%A6%E6%A0%A1%E6%96%87%E6%B3%95
各国,https://ja.wiktionary.org/wiki/%E5%90%84%E5%9B%BD
葛根,https://ja.wiktionary.org/wiki/%E8%91%9B%E6%A0%B9
合切,https://ja.wiktionary.org/wiki/%E5%90%88%E5%88%87
喝采,https://ja.wiktionary.org/wiki/%E5%96%9D%E9%87%87
合作,https://ja.wiktionary.org/wiki/%E5%90%88%E4%BD%9C
活殺,https://ja.wiktionary.org/wiki/%E6%B4%BB%E6%AE%BA
合算,https://ja.wiktionary.org/wiki/%E5%90%88%E7%AE%97
活字,https://ja.wiktionary.org/wiki/%E6%B4%BB%E5%AD%97
豁爾,https://ja.wiktionary.org/wiki/%E8%B1%81%E7%88%BE
活写,https://ja.wiktionary.org/wiki/%E6%B4%BB%E5%86%99
滑車,https://ja.wiktionary.org/wiki/%E6%BB%91%E8%BB%8A
合衆国,https://ja.wiktionary.org/wiki/%E5%90%88%E8%A1%86%E5%9B%BD
合宿,https://ja.wiktionary.org/wiki/%E5%90%88%E5%AE%BF
割譲,https://ja.wiktionary.org/wiki/%E5%89%B2%E8%AD%B2
合唱,https://ja.wiktionary.org/wiki/%E5%90%88%E5%94%B1
合従,https://ja.wiktionary.org/wiki/%E5%90%88%E5%BE%93
合掌,https://ja.wiktionary.org/wiki/%E5%90%88%E6%8E%8C
合唱団,https://ja.wiktionary.org/wiki/%E5%90%88%E5%94%B1%E5%9B%A3
褐色,https://ja.wiktionary.org/wiki/%E8%A4%90%E8%89%B2
褐色人種,https://ja.wiktionary.org/wiki/%E8%A4%90%E8%89%B2%E4%BA%BA%E7%A8%AE
カッショクハイエナ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%83%E3%82%B7%E3%83%A7%E3%82%AF%E3%83%8F%E3%82%A4%E3%82%A8%E3%83%8A
活水,https://ja.wiktionary.org/wiki/%E6%B4%BB%E6%B0%B4
渇水,https://ja.wiktionary.org/wiki/%E6%B8%87%E6%B0%B4
活性,https://ja.wiktionary.org/wiki/%E6%B4%BB%E6%80%A7
活性化,https://ja.wiktionary.org/wiki/%E6%B4%BB%E6%80%A7%E5%8C%96
活性化エネルギー,https://ja.wiktionary.org/wiki/%E6%B4%BB%E6%80%A7%E5%8C%96%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC
滑石,https://ja.wiktionary.org/wiki/%E6%BB%91%E7%9F%B3
滑舌,https://ja.wiktionary.org/wiki/%E6%BB%91%E8%88%8C
割線,https://ja.wiktionary.org/wiki/%E5%89%B2%E7%B7%9A
合戦,https://ja.wiktionary.org/wiki/%E5%90%88%E6%88%A6
活栓,https://ja.wiktionary.org/wiki/%E6%B4%BB%E6%A0%93
活線,https://ja.wiktionary.org/wiki/%E6%B4%BB%E7%B7%9A
豁然,https://ja.wiktionary.org/wiki/%E8%B1%81%E7%84%B6
割創,https://ja.wiktionary.org/wiki/%E5%89%B2%E5%89%B5
滑走,https://ja.wiktionary.org/wiki/%E6%BB%91%E8%B5%B0
兀僧,https://ja.wiktionary.org/wiki/%E5%85%80%E5%83%A7
合奏,https://ja.wiktionary.org/wiki/%E5%90%88%E5%A5%8F
合葬,https://ja.wiktionary.org/wiki/%E5%90%88%E8%91%AC
滑走路,https://ja.wiktionary.org/wiki/%E6%BB%91%E8%B5%B0%E8%B7%AF
活塞,https://ja.wiktionary.org/wiki/%E6%B4%BB%E5%A1%9E
カッターシャツ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%83%E3%82%BF%E3%83%BC%E3%82%B7%E3%83%A3%E3%83%84
カッターナイフ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%83%E3%82%BF%E3%83%BC%E3%83%8A%E3%82%A4%E3%83%95
かったい,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A3%E3%81%9F%E3%81%84
合体,https://ja.wiktionary.org/wiki/%E5%90%88%E4%BD%93
豁達,https://ja.wiktionary.org/wiki/%E8%B1%81%E9%81%94
闊達,https://ja.wiktionary.org/wiki/%E9%97%8A%E9%81%94
活断層,https://ja.wiktionary.org/wiki/%E6%B4%BB%E6%96%AD%E5%B1%A4
合致,https://ja.wiktionary.org/wiki/%E5%90%88%E8%87%B4
甲冑,https://ja.wiktionary.org/wiki/%E7%94%B2%E5%86%91
甲冑師,https://ja.wiktionary.org/wiki/%E7%94%B2%E5%86%91%E5%B8%AB
かって,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A3%E3%81%A6
カット,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%83%E3%83%88
ガット,https://ja.wiktionary.org/wiki/%E3%82%AC%E3%83%83%E3%83%88
カットアンドペースト,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%83%E3%83%88%E3%82%A2%E3%83%B3%E3%83%89%E3%83%9A%E3%83%BC%E3%82%B9%E3%83%88
葛藤,https://ja.wiktionary.org/wiki/%E8%91%9B%E8%97%A4
活動,https://ja.wiktionary.org/wiki/%E6%B4%BB%E5%8B%95
活動写真,https://ja.wiktionary.org/wiki/%E6%B4%BB%E5%8B%95%E5%86%99%E7%9C%9F
カットソー,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%83%E3%83%88%E3%82%BD%E3%83%BC
カツ丼,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%84%E4%B8%BC
かっぱ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A3%E3%81%B1
カッパ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%83%E3%83%91
合羽,https://ja.wiktionary.org/wiki/%E5%90%88%E7%BE%BD
喝破,https://ja.wiktionary.org/wiki/%E5%96%9D%E7%A0%B4
闊背筋,https://ja.wiktionary.org/wiki/%E9%97%8A%E8%83%8C%E7%AD%8B
活溌,https://ja.wiktionary.org/wiki/%E6%B4%BB%E6%BA%8C
活発,https://ja.wiktionary.org/wiki/%E6%B4%BB%E7%99%BA
かっぱまき,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A3%E3%81%B1%E3%81%BE%E3%81%8D
月日,https://ja.wiktionary.org/wiki/%E6%9C%88%E6%97%A5
カップ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%83%E3%83%97
割符,https://ja.wiktionary.org/wiki/%E5%89%B2%E7%AC%A6
歹部,https://ja.wiktionary.org/wiki/%E6%AD%B9%E9%83%A8
割腹,https://ja.wiktionary.org/wiki/%E5%89%B2%E8%85%B9
恰幅,https://ja.wiktionary.org/wiki/%E6%81%B0%E5%B9%85
カップリング,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%83%E3%83%97%E3%83%AA%E3%83%B3%E3%82%B0
カップル,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%83%E3%83%97%E3%83%AB
合併,https://ja.wiktionary.org/wiki/%E5%90%88%E4%BD%B5
合併集合,https://ja.wiktionary.org/wiki/%E5%90%88%E4%BD%B5%E9%9B%86%E5%90%88
合併症,https://ja.wiktionary.org/wiki/%E5%90%88%E4%BD%B5%E7%97%87
歹偏,https://ja.wiktionary.org/wiki/%E6%AD%B9%E5%81%8F
闊歩,https://ja.wiktionary.org/wiki/%E9%97%8A%E6%AD%A9
割烹,https://ja.wiktionary.org/wiki/%E5%89%B2%E7%83%B9
渇望,https://ja.wiktionary.org/wiki/%E6%B8%87%E6%9C%9B
刮目,https://ja.wiktionary.org/wiki/%E5%88%AE%E7%9B%AE
活躍,https://ja.wiktionary.org/wiki/%E6%B4%BB%E8%BA%8D
蛞蝓,https://ja.wiktionary.org/wiki/%E8%9B%9E%E8%9D%93
活用,https://ja.wiktionary.org/wiki/%E6%B4%BB%E7%94%A8
かつら,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A4%E3%82%89
カツラ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%84%E3%83%A9
滑落,https://ja.wiktionary.org/wiki/%E6%BB%91%E8%90%BD
活力,https://ja.wiktionary.org/wiki/%E6%B4%BB%E5%8A%9B
割礼,https://ja.wiktionary.org/wiki/%E5%89%B2%E7%A4%BC
カツレツ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%84%E3%83%AC%E3%83%84
活路,https://ja.wiktionary.org/wiki/%E6%B4%BB%E8%B7%AF
かて,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A6
下底,https://ja.wiktionary.org/wiki/%E4%B8%8B%E5%BA%95
仮定,https://ja.wiktionary.org/wiki/%E4%BB%AE%E5%AE%9A
家丁,https://ja.wiktionary.org/wiki/%E5%AE%B6%E4%B8%81
家庭,https://ja.wiktionary.org/wiki/%E5%AE%B6%E5%BA%AD
家弟,https://ja.wiktionary.org/wiki/%E5%AE%B6%E5%BC%9F
柯亭,https://ja.wiktionary.org/wiki/%E6%9F%AF%E4%BA%AD
河堤,https://ja.wiktionary.org/wiki/%E6%B2%B3%E5%A0%A4
河底,https://ja.wiktionary.org/wiki/%E6%B2%B3%E5%BA%95
科程,https://ja.wiktionary.org/wiki/%E7%A7%91%E7%A8%8B
花亭,https://ja.wiktionary.org/wiki/%E8%8A%B1%E4%BA%AD
課丁,https://ja.wiktionary.org/wiki/%E8%AA%B2%E4%B8%81
課程,https://ja.wiktionary.org/wiki/%E8%AA%B2%E7%A8%8B
過程,https://ja.wiktionary.org/wiki/%E9%81%8E%E7%A8%8B
家庭教育,https://ja.wiktionary.org/wiki/%E5%AE%B6%E5%BA%AD%E6%95%99%E8%82%B2
家庭教師,https://ja.wiktionary.org/wiki/%E5%AE%B6%E5%BA%AD%E6%95%99%E5%B8%AB
仮定形,https://ja.wiktionary.org/wiki/%E4%BB%AE%E5%AE%9A%E5%BD%A2
家庭裁判所,https://ja.wiktionary.org/wiki/%E5%AE%B6%E5%BA%AD%E8%A3%81%E5%88%A4%E6%89%80
仮定法,https://ja.wiktionary.org/wiki/%E4%BB%AE%E5%AE%9A%E6%B3%95
蝦狄,https://ja.wiktionary.org/wiki/%E8%9D%A6%E7%8B%84
カテゴリ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA
カテゴリー,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC
かてめし,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A6%E3%82%81%E3%81%97
加点,https://ja.wiktionary.org/wiki/%E5%8A%A0%E7%82%B9
嘉典,https://ja.wiktionary.org/wiki/%E5%98%89%E5%85%B8
歌典,https://ja.wiktionary.org/wiki/%E6%AD%8C%E5%85%B8
火点,https://ja.wiktionary.org/wiki/%E7%81%AB%E7%82%B9
家伝,https://ja.wiktionary.org/wiki/%E5%AE%B6%E4%BC%9D
家電,https://ja.wiktionary.org/wiki/%E5%AE%B6%E9%9B%BB
架電,https://ja.wiktionary.org/wiki/%E6%9E%B6%E9%9B%BB
瓜田,https://ja.wiktionary.org/wiki/%E7%93%9C%E7%94%B0
荷電,https://ja.wiktionary.org/wiki/%E8%8D%B7%E9%9B%BB
合点,https://ja.wiktionary.org/wiki/%E5%90%88%E7%82%B9
画展,https://ja.wiktionary.org/wiki/%E7%94%BB%E5%B1%95
蝌蚪,https://ja.wiktionary.org/wiki/%E8%9D%8C%E8%9A%AA
過渡,https://ja.wiktionary.org/wiki/%E9%81%8E%E6%B8%A1
かど,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A9
下土,https://ja.wiktionary.org/wiki/%E4%B8%8B%E5%9C%9F
火度,https://ja.wiktionary.org/wiki/%E7%81%AB%E5%BA%A6
過度,https://ja.wiktionary.org/wiki/%E9%81%8E%E5%BA%A6
下等,https://ja.wiktionary.org/wiki/%E4%B8%8B%E7%AD%89
仮痘,https://ja.wiktionary.org/wiki/%E4%BB%AE%E7%97%98
加糖,https://ja.wiktionary.org/wiki/%E5%8A%A0%E7%B3%96
可撓,https://ja.wiktionary.org/wiki/%E5%8F%AF%E6%92%93
果糖,https://ja.wiktionary.org/wiki/%E6%9E%9C%E7%B3%96
歌頭,https://ja.wiktionary.org/wiki/%E6%AD%8C%E9%A0%AD
河頭,https://ja.wiktionary.org/wiki/%E6%B2%B3%E9%A0%AD
裹頭,https://ja.wiktionary.org/wiki/%E8%A3%B9%E9%A0%AD
過当,https://ja.wiktionary.org/wiki/%E9%81%8E%E5%BD%93
可動,https://ja.wiktionary.org/wiki/%E5%8F%AF%E5%8B%95
家僮,https://ja.wiktionary.org/wiki/%E5%AE%B6%E5%83%AE
家道,https://ja.wiktionary.org/wiki/%E5%AE%B6%E9%81%93
歌堂,https://ja.wiktionary.org/wiki/%E6%AD%8C%E5%A0%82
歌道,https://ja.wiktionary.org/wiki/%E6%AD%8C%E9%81%93
河道,https://ja.wiktionary.org/wiki/%E6%B2%B3%E9%81%93
渦動,https://ja.wiktionary.org/wiki/%E6%B8%A6%E5%8B%95
火動,https://ja.wiktionary.org/wiki/%E7%81%AB%E5%8B%95
火道,https://ja.wiktionary.org/wiki/%E7%81%AB%E9%81%93
稼働,https://ja.wiktionary.org/wiki/%E7%A8%BC%E5%83%8D
稼動,https://ja.wiktionary.org/wiki/%E7%A8%BC%E5%8B%95
花堂,https://ja.wiktionary.org/wiki/%E8%8A%B1%E5%A0%82
花道,https://ja.wiktionary.org/wiki/%E8%8A%B1%E9%81%93
華道,https://ja.wiktionary.org/wiki/%E8%8F%AF%E9%81%93
牙纛,https://ja.wiktionary.org/wiki/%E7%89%99%E7%BA%9B
瓦当,https://ja.wiktionary.org/wiki/%E7%93%A6%E5%BD%93
瓦璫,https://ja.wiktionary.org/wiki/%E7%93%A6%E7%92%AB
臥榻,https://ja.wiktionary.org/wiki/%E8%87%A5%E6%A6%BB
画堂,https://ja.wiktionary.org/wiki/%E7%94%BB%E5%A0%82
画道,https://ja.wiktionary.org/wiki/%E7%94%BB%E9%81%93
過当競争,https://ja.wiktionary.org/wiki/%E9%81%8E%E5%BD%93%E7%AB%B6%E4%BA%89
加糖煉乳,https://ja.wiktionary.org/wiki/%E5%8A%A0%E7%B3%96%E7%85%89%E4%B9%B3
加糖練乳,https://ja.wiktionary.org/wiki/%E5%8A%A0%E7%B3%96%E7%B7%B4%E4%B9%B3
かどがまえ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A9%E3%81%8C%E3%81%BE%E3%81%88
過渡期,https://ja.wiktionary.org/wiki/%E9%81%8E%E6%B8%A1%E6%9C%9F
嘉徳,https://ja.wiktionary.org/wiki/%E5%98%89%E5%BE%B3
家督,https://ja.wiktionary.org/wiki/%E5%AE%B6%E7%9D%A3
稼得,https://ja.wiktionary.org/wiki/%E7%A8%BC%E5%BE%97
かどぐち,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A9%E3%81%90%E3%81%A1
門口,https://ja.wiktionary.org/wiki/%E9%96%80%E5%8F%A3
角地,https://ja.wiktionary.org/wiki/%E8%A7%92%E5%9C%B0
かどつけ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A9%E3%81%A4%E3%81%91
かどづけ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A9%E3%81%A5%E3%81%91
かどで,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A9%E3%81%A7
かどばしら,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A9%E3%81%B0%E3%81%97%E3%82%89
角番,https://ja.wiktionary.org/wiki/%E8%A7%92%E7%95%AA
かどべ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A9%E3%81%B9
かどまつ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A9%E3%81%BE%E3%81%A4
カドミウム,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%89%E3%83%9F%E3%82%A6%E3%83%A0
カトラリー,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%88%E3%83%A9%E3%83%AA%E3%83%BC
カトリシズム,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%88%E3%83%AA%E3%82%B7%E3%82%BA%E3%83%A0
蚊取り線香,https://ja.wiktionary.org/wiki/%E8%9A%8A%E5%8F%96%E3%82%8A%E7%B7%9A%E9%A6%99
カトリック,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF
カトリック教会,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A
ガドリニウム,https://ja.wiktionary.org/wiki/%E3%82%AC%E3%83%89%E3%83%AA%E3%83%8B%E3%82%A6%E3%83%A0
かどわかし,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%A9%E3%82%8F%E3%81%8B%E3%81%97
河豚,https://ja.wiktionary.org/wiki/%E6%B2%B3%E8%B1%9A
迗逇,https://ja.wiktionary.org/wiki/%E8%BF%97%E9%80%87
かな,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA
カナ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%8A
カナー症候群,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%8A%E3%83%BC%E7%97%87%E5%80%99%E7%BE%A4
かなあみ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%82%E3%81%BF
家内,https://ja.wiktionary.org/wiki/%E5%AE%B6%E5%86%85
課内,https://ja.wiktionary.org/wiki/%E8%AA%B2%E5%86%85
かなえ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%88
鼎,https://ja.wiktionary.org/wiki/%E9%BC%8E
金型,https://ja.wiktionary.org/wiki/%E9%87%91%E5%9E%8B
かなきりごえ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%8D%E3%82%8A%E3%81%94%E3%81%88
金具,https://ja.wiktionary.org/wiki/%E9%87%91%E5%85%B7
かなくず,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%8F%E3%81%9A
かなしき,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%97%E3%81%8D
かなしばり,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%97%E3%81%B0%E3%82%8A
かなしぶ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%97%E3%81%B6
かなしみ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%97%E3%81%BF
彼方,https://ja.wiktionary.org/wiki/%E5%BD%BC%E6%96%B9
カナダドル,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%8A%E3%83%80%E3%83%89%E3%83%AB
かなづかい,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%A5%E3%81%8B%E3%81%84
かなづち,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%A5%E3%81%A1
カナディアンフットボール,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%8A%E3%83%87%E3%82%A3%E3%82%A2%E3%83%B3%E3%83%95%E3%83%83%E3%83%88%E3%83%9C%E3%83%BC%E3%83%AB
かなてこ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%A6%E3%81%93
かなとこ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%A8%E3%81%93
かなとこぐも,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%A8%E3%81%93%E3%81%90%E3%82%82
かな入力,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E5%85%A5%E5%8A%9B
かなぶん,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%B6%E3%82%93
かなへび,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%81%B8%E3%81%B3
かなめ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%82%81
要,https://ja.wiktionary.org/wiki/%E8%A6%81
かなめがしら,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%82%81%E3%81%8C%E3%81%97%E3%82%89
要師,https://ja.wiktionary.org/wiki/%E8%A6%81%E5%B8%AB
かなめのかしら,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%82%81%E3%81%AE%E3%81%8B%E3%81%97%E3%82%89
かなもの,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%82%82%E3%81%AE
かなものや,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%82%84
かなやま,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%82%84%E3%81%BE
かなり,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AA%E3%82%8A
カナリア,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%8A%E3%83%AA%E3%82%A2
カナリヤ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%8A%E3%83%AA%E3%83%A4
家難,https://ja.wiktionary.org/wiki/%E5%AE%B6%E9%9B%A3
火難,https://ja.wiktionary.org/wiki/%E7%81%AB%E9%9B%A3
かに,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AB
がに,https://ja.wiktionary.org/wiki/%E3%81%8C%E3%81%AB
カニ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%8B
果肉,https://ja.wiktionary.org/wiki/%E6%9E%9C%E8%82%89
かにくい,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AB%E3%81%8F%E3%81%84
かにちどり,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AB%E3%81%A1%E3%81%A9%E3%82%8A
かにのめ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AB%E3%81%AE%E3%82%81
かにむし,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AB%E3%82%80%E3%81%97
かにめくぎ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AB%E3%82%81%E3%81%8F%E3%81%8E
蟹文字,https://ja.wiktionary.org/wiki/%E8%9F%B9%E6%96%87%E5%AD%97
加入,https://ja.wiktionary.org/wiki/%E5%8A%A0%E5%85%A5
罅入,https://ja.wiktionary.org/wiki/%E7%BD%85%E5%85%A5
加入電話,https://ja.wiktionary.org/wiki/%E5%8A%A0%E5%85%A5%E9%9B%BB%E8%A9%B1
カヌー,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%8C%E3%83%BC
かぬち,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AC%E3%81%A1
カヌレ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%8C%E3%83%AC
かね,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AD
鐘,https://ja.wiktionary.org/wiki/%E9%90%98
かねかし,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AD%E3%81%8B%E3%81%97
かねごと,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AD%E3%81%94%E3%81%A8
かねたたき,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AD%E3%81%9F%E3%81%9F%E3%81%8D
カネタタキ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%8D%E3%82%BF%E3%82%BF%E3%82%AD
加熱,https://ja.wiktionary.org/wiki/%E5%8A%A0%E7%86%B1
過熱,https://ja.wiktionary.org/wiki/%E9%81%8E%E7%86%B1
かねづる,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AD%E3%81%A5%E3%82%8B
金のなる木,https://ja.wiktionary.org/wiki/%E9%87%91%E3%81%AE%E3%81%AA%E3%82%8B%E6%9C%A8
金偏,https://ja.wiktionary.org/wiki/%E9%87%91%E5%81%8F
かねもち,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AD%E3%82%82%E3%81%A1
加年,https://ja.wiktionary.org/wiki/%E5%8A%A0%E5%B9%B4
可燃,https://ja.wiktionary.org/wiki/%E5%8F%AF%E7%87%83
可燃性,https://ja.wiktionary.org/wiki/%E5%8F%AF%E7%87%83%E6%80%A7
過年度,https://ja.wiktionary.org/wiki/%E9%81%8E%E5%B9%B4%E5%BA%A6
可燃物,https://ja.wiktionary.org/wiki/%E5%8F%AF%E7%87%83%E7%89%A9
仮納,https://ja.wiktionary.org/wiki/%E4%BB%AE%E7%B4%8D
化膿,https://ja.wiktionary.org/wiki/%E5%8C%96%E8%86%BF
可能,https://ja.wiktionary.org/wiki/%E5%8F%AF%E8%83%BD
嘉納,https://ja.wiktionary.org/wiki/%E5%98%89%E7%B4%8D
過納,https://ja.wiktionary.org/wiki/%E9%81%8E%E7%B4%8D
可能性,https://ja.wiktionary.org/wiki/%E5%8F%AF%E8%83%BD%E6%80%A7
可能法,https://ja.wiktionary.org/wiki/%E5%8F%AF%E8%83%BD%E6%B3%95
かのえ,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AE%E3%81%88
庚,https://ja.wiktionary.org/wiki/%E5%BA%9A
庚午,https://ja.wiktionary.org/wiki/%E5%BA%9A%E5%8D%88
庚子,https://ja.wiktionary.org/wiki/%E5%BA%9A%E5%AD%90
かのこゆり,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AE%E3%81%93%E3%82%86%E3%82%8A
彼女,https://ja.wiktionary.org/wiki/%E5%BD%BC%E5%A5%B3
かのと,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%AE%E3%81%A8
辛,https://ja.wiktionary.org/wiki/%E8%BE%9B
辛丑,https://ja.wiktionary.org/wiki/%E8%BE%9B%E4%B8%91
辛未,https://ja.wiktionary.org/wiki/%E8%BE%9B%E6%9C%AA
かば,https://ja.wiktionary.org/wiki/%E3%81%8B%E3%81%B0
河馬,https://ja.wiktionary.org/wiki/%E6%B2%B3%E9%A6%AC
カバ,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%90
カバー,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%90%E3%83%BC
カバーガラス,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%90%E3%83%BC%E3%82%AC%E3%83%A9%E3%82%B9
カバーバージョン,https://ja.wiktionary.org/wiki/%E3%82%AB%E3%83%90%E3%83%BC%E3%83%90%E3%83%BC%E3%82%B8%E3%83%A7%E3%83%B3
下拍,https://ja.wiktionary.org/wiki/%E4%B8%8B%E6%8B%8D
